VariableName,Total,Port/Stay,Low Speed Sailing,Maneuvering,High Speed Sailing,Winter,Mid-Season,Summer
HTHR:HVACreheater:HRWater_in:Edot,8607556.321886377,2822375.20723755,4066345.5684677456,869564.2269494314,849271.3192316499,0.0,0.0,8607556.321886377
HTHR:HVACreheater:HRWater_out:Edot,6776615.615817837,2221729.1979842354,3202272.319050991,683576.5005802342,669037.5982023753,0.0,0.0,6776615.615817836
HTHR:HVACreheater:Qdot_out:Edot,1830940.7060685416,600646.0092533154,864073.2494167543,185987.72636919713,180233.72102927446,0.0,0.0,1830940.7060685414
HTHR:SteamHeater:Steam_in:Edot,40493246.60609245,18436550.05989986,18912277.530390732,2806314.7499078764,338104.26589398563,23810350.4413042,14562734.907293234,2120161.25749502
HTHR:SteamHeater:Steam_out:Edot,9435824.380690113,4289509.383686189,4416079.084930151,651782.3190233441,78453.59305042982,5653980.338088146,3317345.784284224,464498.25831774133
HTHR:SteamHeater:HRWater_in:Edot,226058544.76348168,75717267.27255522,127502347.78641906,17906508.381167796,4932421.323339594,126563552.5711514,83079357.3031855,16415634.889144758
HTHR:SteamHeater:HRWater_out:Edot,257116307.00031996,89864307.94876888,141998669.51832998,20061082.972987264,5192246.5602338165,144719922.6743675,94324937.73958874,18071446.586363744
HTHR:HotWaterHeater:HRWater_in:Edot,58390383.1795191,19059888.48061907,32492954.686119817,5226378.333483435,1611161.6792967753,24485459.151988614,24441033.76305311,9463890.264477368
HTHR:HotWaterHeater:HRWater_out:Edot,47343548.04101048,15456366.900160022,26377623.137865085,4224845.826633336,1284712.1763520278,20197379.635558818,19680429.499788478,7465738.905663181
HTHR:HotWaterHeater:Qdot_out:Edot,11046835.138508622,3603521.580459045,6115331.54825473,1001532.5068500992,326449.50294474734,4288079.516429798,4760604.263264637,1998151.358814186
Steam:Boiler1:Air_in:Edot,28866.409071988797,22108.51067212713,5511.984764316147,1260.7235666091099,-14.809931063592385,25775.281617760313,2328.0467890386485,763.080665189837
Steam:Boiler1:EG_out:Edot,4051279.1683881152,2830604.458724843,1003647.1991192303,215764.73063346546,1262.7799105766198,2623768.8790731207,1352673.2946214061,74836.99469358902
Steam:Boiler1:FuelCh_in:Edot,20262652.6169375,14158825.363625,5019130.2966249995,1078278.6315,6418.3251875,13093383.3825,6797006.3735625,372262.860875
Steam:Boiler1:FuelPh_in:Edot,53318.30834966002,32816.07224123002,16914.79646195958,3567.8516405956702,19.588005874758885,36311.05098807915,16288.740532480968,718.5168290999034
Steam:Boiler1:Steam_HotWell_in:Edot,4952039.723567352,3456879.5162107646,1231723.129260907,261944.61146502977,1492.466630650629,3263264.014933794,1605616.5899578175,83159.1186757405
Steam:Boiler1:Steam_out:Edot,62413233.72565472,24103604.34831328,31612210.73662302,4933155.094479457,1764263.5462389598,31986845.10143044,23779896.593358163,6646492.030866119
Steam:Boiler1:Steam_HRSG_ME2_in:Edot,9209779.408228287,11135.740601468937,7595977.070107052,917890.2243671918,684776.3731525745,3759692.362937496,3885055.5792032657,1565031.4660875252
Steam:Boiler1:Steam_HRSG_ME3_in:Edot,8221795.4698003065,12791.908277466482,6885172.949748194,736989.8916278091,586840.7201468374,3859047.053035808,3155771.101695268,1206977.315069231
Steam:Boiler1:Steam_HRSG_AE1_in:Edot,8246170.10575369,1420182.7313461585,5739899.245993912,836585.7039619503,249502.42445166878,4136812.186854722,2793779.8771899724,1315578.0417089965
Steam:Boiler1:Steam_HRSG_AE2_in:Edot,6236931.073827726,1304122.6989528853,3967674.787574158,754726.6794149182,210406.90788576426,2500419.1411058004,2967460.408380146,769051.5243417795
Steam:Boiler1:Steam_HRSG_AE3_in:Edot,3976368.9930394553,3280481.4587889286,336601.28762392397,356237.74806431134,3048.4985622915765,1343085.3345269286,1971312.4374247878,661971.2210877389
Steam:Boiler1:Steam_HRSG_AE4_in:Edot,5346458.679107659,1054734.263401099,3533492.3126386562,637630.8460342593,120601.25703364486,2621863.075794068,1976826.4544802916,747769.1488332996
Steam:Boiler1:Steam_TES_in:Edot,18821906.185412906,13091933.310676128,4779700.19773287,907274.8324647135,42997.84453919214,10836067.603215093,7131193.929435028,854644.6527627833
Steam:Boiler1:Steam_TES_out:Edot,18808338.00663266,10855717.570841616,6473334.4813566515,1338748.3481207262,140537.6063136643,10808112.37697327,7144724.883258413,855500.7464009759
Steam:HotWell:Steam_HRSG_ME2_out:Edot,2118120.2949040136,2572.2043474569527,1753729.9193516616,209064.14868373203,152754.0225211634,891891.0028826509,882568.6663332558,343660.625688107
Steam:HotWell:Steam_HRSG_ME3_out:Edot,1897350.4317031044,2952.800786306872,1594465.4862017606,168459.35021149914,131472.79450353753,916599.2049421697,715456.9879614376,265294.23879949696
Steam:HotWell:Steam_AB1_out:Edot,4952039.723567352,3456879.5162107646,1231723.129260907,261944.61146502977,1492.466630650629,3263264.014933794,1605616.5899578175,83159.1186757405
Steam:HotWell:Steam_HRSG_AE1_out:Edot,1907279.914905755,329812.2426731211,1329294.9127589026,192065.760089944,56106.99938378745,982072.1316713388,636524.3892379252,288683.39399649116
Steam:HotWell:Steam_HRSG_AE2_out:Edot,1434973.0932302275,300206.03495857544,914465.579764753,173161.06598630725,47140.41252059168,592713.0769291201,673092.1357988673,169167.88050224006
Steam:HotWell:Steam_HRSG_AE3_out:Edot,911838.917078448,752660.6729293962,76738.3917255302,81747.61243524437,692.2399882771797,318865.67838019546,447722.22442428843,145251.01427396399
Steam:HotWell:Steam_HRSG_AE4_out:Edot,1235676.393115774,243995.1381366845,817881.1418549259,146498.7997845225,27301.31333964109,622161.2964073159,449866.0949415992,163649.00176685877
Steam:HotWell:Steam_TH_in:Edot,445917.09712371003,155620.86718769936,240527.427528219,37400.309319100736,12368.493088690928,190015.98645164882,197278.75336415996,58622.35730790123
Steam:HotWell:Steam_MSH_in:Edot,594556.1294982801,207494.48958359918,320703.236704292,49867.079092134314,16491.324118254575,253354.64860219843,263038.33781888,78163.14307720163
Steam:HotWell:Steam_HTH_in:Edot,573321.9820161986,200083.9720984706,309249.5496791387,48086.111981700946,15902.348256888336,244306.26829497705,253644.1114682057,75371.60225301587
Steam:HotWell:Steam_HH_in:Edot,384842.9403768756,48300.257916850744,271080.47649910446,37719.83445158199,27742.371509338456,163211.7087041862,161351.89409562692,60279.3375770625
Steam:HotWell:Steam_G_in:Edot,2126600.3501324994,587092.4880145254,1299509.7049341053,190963.9757740455,49034.18140982374,923049.0436863597,935082.6632232869,268468.6432228531
Steam:HotWell:Steam_SH_in:Edot,9435824.380690113,4289509.383686189,4416079.084930151,651782.3190233441,78453.59305042982,5653980.338088146,3317345.784284224,464498.25831774133
Steam:HotWell:Steam_OT_in:Edot,297278.06474914006,103747.24479179959,160351.618352146,24933.539546067157,8245.662059127288,126677.32430109922,131519.16890944,39081.571538600816
Steam:HotWell:Steam_Dumped_in:Edot,2711909.9573314087,13095.510805079768,1423759.7581712387,427563.11682573543,847491.5715293551,166261.55114086895,660274.6205450685,1885373.7856454714
Steam:HotWell:LTWater_in:Edot,2393912.3359146775,14240.346010642226,1324879.5100487822,382366.0577094313,672426.4221458214,229429.00885088963,657509.1631127174,1506974.1639510705
Steam:HotWell:LTWater_out:Edot,4503244.446241989,24416.68911594995,2430711.014963236,715114.0156008686,1333002.7265619333,356221.07172337023,1169066.8208140945,2977956.553704524
Steam:SteamDistribution:Steam_in:Edot,62413233.72565472,24103604.34831328,31612210.73662302,4933155.094479457,1764263.5462389598,31986845.10143044,23779896.593358163,6646492.030866119
Steam:SteamDistribution:Steam_TH_out:Edot,1937059.615421456,675383.5947548744,1043087.8326766384,163490.80866749235,55097.37932245067,800865.8818692752,869258.172370185,266935.56118199555
Steam:SteamDistribution:Steam_MSH_out:Edot,2582746.1538952747,900511.4596731658,1390783.7769021848,217987.7448899898,73463.17242993423,1067821.1758257002,1159010.8964935802,355914.08157599415
Steam:SteamDistribution:Steam_HTH_out:Edot,2490505.2198275863,868350.33611341,1341112.9277271065,210202.4682867759,70839.48770029371,1029684.7052604967,1117617.650190238,343202.8643768515
Steam:SteamDistribution:Steam_HH_out:Edot,1673394.2758732045,209577.4209351234,1174345.5908053047,165264.76511064678,124206.49902212946,687753.3443351266,711171.792592462,274469.13894561573
Steam:SteamDistribution:Steam_G_out:Edot,9232998.8202657,2549880.2362951855,5631451.431498725,833337.5683459456,218329.5841258437,3890197.4137819195,4120323.105626607,1222478.300857173
Steam:SteamDistribution:Steam_SH_out:Edot,40493246.60609245,18436550.05989986,18912277.530390732,2806314.7499078764,338104.26589398563,23810350.4413042,14562734.907293234,2120161.25749502
Steam:SteamDistribution:Steam_OT_out:Edot,1291373.0769476374,450255.7298365829,695391.8884510924,108993.8724449949,36731.586214967116,533910.5879128501,579505.4482467901,177957.04078799707
Steam:SteamDistribution:Steam_Dumped_out:Edot,2711909.9573314087,13095.510805079768,1423759.7581712387,427563.11682573543,847491.5715293551,166261.55114086895,660274.6205450685,1885373.7856454714
Steam:TankHeating:Steam_out:Edot,445917.09712371003,155620.86718769936,240527.427528219,37400.309319100736,12368.493088690928,190015.98645164882,197278.75336415996,58622.35730790123
Steam:TankHeating:Steam_in:Edot,1937059.615421456,675383.5947548744,1043087.8326766384,163490.80866749235,55097.37932245067,800865.8818692752,869258.172370185,266935.56118199555
Steam:TankHeating:Qdot_out:Edot,1491142.5182977458,519762.72756717505,802560.4051484194,126090.49934839163,42728.886233759746,610849.8954176264,671979.4190060252,208313.20387409435
Steam:OtherTanks:Steam_out:Edot,297278.06474914006,103747.24479179959,160351.618352146,24933.539546067157,8245.662059127288,126677.32430109922,131519.16890944,39081.571538600816
Steam:OtherTanks:Steam_in:Edot,1291373.0769476374,450255.7298365829,695391.8884510924,108993.8724449949,36731.586214967116,533910.5879128501,579505.4482467901,177957.04078799707
Steam:OtherTanks:Qdot_out:Edot,994095.0121984973,346508.4850447834,535040.2700989463,84060.33289892775,28485.924155839828,407233.2636117509,447986.27933735005,138875.46924939624
Steam:HFOtankHeating:Steam_out:Edot,573321.9820161986,200083.9720984706,309249.5496791387,48086.111981700946,15902.348256888336,244306.26829497705,253644.1114682057,75371.60225301587
Steam:HFOtankHeating:Steam_in:Edot,2490505.2198275863,868350.33611341,1341112.9277271065,210202.4682867759,70839.48770029371,1029684.7052604967,1117617.650190238,343202.8643768515
Steam:HFOtankHeating:Qdot_out:Edot,1917183.2378113877,668266.3640149393,1031863.3780479678,162116.35630507494,54937.139443405395,785378.4369655197,863973.5387220322,267831.2621238356
Steam:MachinerySpaceHeaters:Steam_out:Edot,594556.1294982801,207494.48958359918,320703.236704292,49867.079092134314,16491.324118254575,253354.64860219843,263038.33781888,78163.14307720163
Steam:MachinerySpaceHeaters:Steam_in:Edot,2582746.1538952747,900511.4596731658,1390783.7769021848,217987.7448899898,73463.17242993423,1067821.1758257002,1159010.8964935802,355914.08157599415
Steam:MachinerySpaceHeaters:Qdot_out:Edot,1988190.0243969946,693016.9700895668,1070080.5401978926,168120.6657978555,56971.848311679656,814466.5272235018,895972.5586747001,277750.9384987925
Steam:HFOheater:Steam_out:Edot,384842.9403768756,48300.257916850744,271080.47649910446,37719.83445158199,27742.371509338456,163211.7087041862,161351.89409562692,60279.3375770625
Steam:HFOheater:Steam_in:Edot,1673394.2758732045,209577.4209351234,1174345.5908053047,165264.76511064678,124206.49902212946,687753.3443351266,711171.792592462,274469.13894561573
Steam:HFOheater:Qdot_out:Edot,1288551.3354963288,161277.16301827267,903265.1143062003,127544.93065906479,96464.12751279099,524541.6356309403,549819.8984968351,214189.80136855322
Steam:Galley:Steam_out:Edot,2126600.3501324994,587092.4880145254,1299509.7049341053,190963.9757740455,49034.18140982374,923049.0436863597,935082.6632232869,268468.6432228531
Steam:Galley:Steam_in:Edot,9232998.8202657,2549880.2362951855,5631451.431498725,833337.5683459456,218329.5841258437,3890197.4137819195,4120323.105626607,1222478.300857173
Steam:Galley:Qdot_out:Edot,7106398.470133198,1962787.7482806598,4331941.726564619,642373.5925718999,169295.40271601995,2967148.3700955594,3185240.4424033193,954009.65763432
Demands:Electricity:Thrusters:Edot,937505.8779554367,0.0,0.0,937505.8779554367,0.0,355983.157455288,430400.3529718621,151122.36752828665
Demands:Electricity:HVAC:Edot,1791044.33624468,587557.876339469,845245.0122164034,181935.03635617226,176306.41133263518,0.0,0.0,1791044.3362446795
Demands:Electricity:Other:Edot,59286510.4990868,19991299.900900327,32660205.873217784,4994007.821096951,1640996.903871735,26055225.10076797,25448506.615958035,7782778.782360796
Demands:Electricity:Total:Edot,62015060.71328692,20578857.777239796,33505450.885434188,6113448.73540856,1817303.3152043698,26411208.258223258,25878906.968929898,9724945.486133762
Demands:Mechanical:Propeller1:Edot,51329034.52514974,61818.41495639152,40264227.078664936,5080877.69479055,5922111.336737867,20173953.657742843,21850702.581558935,9304378.285847962
Demands:Mechanical:Propeller2:Edot,52856938.70081198,74793.61875711978,42355701.67427117,4757787.755753423,5668655.65203027,20804964.87967491,22696968.06150798,9355005.759629088
Demands:Mechanical:Total:Edot,104185973.22596171,136612.0337135113,82619928.7529361,9838665.450543974,11590766.988768134,40978918.537417755,44547670.64306691,18659384.04547705
Demands:Heat:HotWaterHeater:Edot,11046835.138508622,3603521.580459045,6115331.54825473,1001532.5068500992,326449.50294474734,4288079.516429798,4760604.263264637,1998151.358814186
Demands:Heat:HVACpreheater:Edot,34510539.84125067,12332886.62673619,19115776.251477327,2557153.1809157184,504723.7821214358,21019102.243966833,13491437.597283833,0.0
Demands:Heat:HVACreheater:Edot,1830940.7060685416,600646.0092533154,864073.2494167543,185987.72636919713,180233.72102927446,0.0,0.0,1830940.7060685414
Demands:Heat:TankHeating:Edot,1491142.5182977458,519762.72756717505,802560.4051484194,126090.49934839163,42728.886233759746,610849.8954176264,671979.4190060252,208313.20387409435
Demands:Heat:OtherTanks:Edot,994095.0121984973,346508.4850447834,535040.2700989463,84060.33289892775,28485.924155839828,407233.2636117509,447986.27933735005,138875.46924939624
Demands:Heat:HFOtankHeating:Edot,1917183.2378113877,668266.3640149393,1031863.3780479678,162116.35630507494,54937.139443405395,785378.4369655197,863973.5387220322,267831.2621238356
Demands:Heat:MachinerySpaceHeaters:Edot,1988190.0243969946,693016.9700895668,1070080.5401978926,168120.6657978555,56971.848311679656,814466.5272235018,895972.5586747001,277750.9384987925
Demands:Heat:HFOheater:Edot,1288551.3354963288,161277.16301827267,903265.1143062003,127544.93065906479,96464.12751279099,524541.6356309403,549819.8984968351,214189.80136855322
Demands:Heat:Galley:Edot,7106398.470133198,1962787.7482806598,4331941.726564619,642373.5925718999,169295.40271601995,2967148.3700955594,3185240.4424033193,954009.65763432
Demands:Heat:Total:Edot,62173876.284161985,20888673.67446395,34769932.483512856,5054979.791716229,1460290.3344689533,31416799.889341533,24867013.997188736,5890062.39763172
Propulsion:Gearbox1:Power_in1:Edot,24695344.552812465,34023.27918835196,19077607.300681934,2489734.3939954843,3093979.578946693,9613780.967318794,10508388.50426015,4573175.081233516
Propulsion:Gearbox1:Power_in2:Edot,28210277.509803236,29693.907944601568,22423348.253497552,2747204.066930665,3010031.281430412,11179822.06065775,12013465.321300494,5016990.1278449865
Propulsion:Gearbox1:Power_out:Edot,51847509.62136338,62442.84339029445,40670936.44309589,5132199.691707626,5981930.643169563,20377730.967417013,22071416.749049433,9398361.904896934
Propulsion:Gearbox1:Losses:Edot,1058112.4412523147,1274.3437426590726,830019.1110835904,104738.76921852308,122080.21720754221,415872.06055953127,450437.07651121326,191803.30418157025
Propulsion:Shaft1:Power_in:Edot,51847509.62136338,62442.84339029445,40670936.44309589,5132199.691707626,5981930.643169563,20377730.967417013,22071416.749049433,9398361.904896934
Propulsion:Shaft1:Power_out:Edot,51329034.52514974,61818.41495639152,40264227.078664936,5080877.69479055,5922111.336737867,20173953.657742843,21850702.581558935,9304378.285847962
Propulsion:Shaft1:Losses:Edot,518475.09621363424,624.4284339029451,406709.36443095934,51321.99691707631,59819.30643169568,203777.3096741703,220714.1674904945,93983.61904896941
Propulsion:Propeller1:Power_in:Edot,51329034.52514974,61818.41495639152,40264227.078664936,5080877.69479055,5922111.336737867,20173953.657742843,21850702.581558935,9304378.285847962
Propulsion:Gearbox2:Power_in1:Edot,28718888.443801165,43476.8595581408,23130589.94595498,2557653.094098186,2987168.544189859,11399134.091771629,12244671.635694206,5075082.716335332
Propulsion:Gearbox2:Power_in2:Edot,25761567.85470634,33614.06886601894,20526080.507839255,2346271.6180780903,2855601.6599229723,10044861.867489256,11149440.98181557,4567265.005401513
Propulsion:Gearbox2:Power_out:Edot,53390847.17253735,75549.10985567655,42783537.044718355,4805846.2179327505,5725914.800030574,21015116.040075667,22926230.36515958,9449500.767302109
Propulsion:Gearbox2:Losses:Edot,1089609.125970151,1541.818568483197,873133.4090758855,98078.49424352561,116855.40408225672,428879.91918521805,467882.2523501959,192846.95443473704
Propulsion:Shaft2:Power_in:Edot,53390847.17253735,75549.10985567655,42783537.044718355,4805846.2179327505,5725914.800030574,21015116.040075667,22926230.36515958,9449500.767302109
Propulsion:Shaft2:Power_out:Edot,52856938.70081198,74793.61875711978,42355701.67427117,4757787.755753423,5668655.65203027,20804964.87967491,22696968.06150798,9355005.759629088
Propulsion:Shaft2:Losses:Edot,533908.471725374,755.4910985567662,427835.3704471839,48058.46217932755,57259.148000305795,210151.16040075687,229262.303651596,94495.00767302117
Propulsion:Propeller2:Power_in:Edot,52856938.70081198,74793.61875711978,42355701.67427117,4757787.755753423,5668655.65203027,20804964.87967491,22696968.06150798,9355005.759629088

